cve,project,commit_hash,cwe,vul_version_hash,patch_version_hash
CVE-2016-6298,https://github.com/latchset/jwcrypto,eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba,CWE-200,,
CVE-2016-6639,https://github.com/cloudfoundry/php-buildpack,e2db3ccd4812e0c0aba20720fc51789d981aba67,CWE-254,,
CVE-2016-6902,https://github.com/ghantoos/lshell,a686f71732a3d0f16df52ef46ab8a49ee0083c68,CWE-264,,
CVE-2016-6903,https://github.com/ghantoos/lshell,e72dfcd1f258193f9aaea3591ecbdaed207661a0,CWE-264,,
CVE-2016-9243,https://github.com/pyca/cryptography,b924696b2e8731f39696584d12cceeb3aeb2d874,CWE-20,,
CVE-2016-9909,https://github.com/html5lib/html5lib-python,9b8d8eb5afbc066b7fac9390f5ec75e5e8a7cab7,CWE-79,,
CVE-2016-9910,https://github.com/html5lib/html5lib-python,9b8d8eb5afbc066b7fac9390f5ec75e5e8a7cab7,CWE-79,,
CVE-2017-0881,https://github.com/zulip/zulip,7ecda1ac8e26d8fb3725e954b2dc4723dda2255f,CWE-863,,
CVE-2017-0896,https://github.com/zulip/zulip,1f48fa27672170bba3b9a97384905bb04c18761b,CWE-862,,
CVE-2021-3866,https://github.com/zulip/zulip,3eb2791c3e9695f7d37ffe84e0c2184fae665cb6,CWE-79,,
CVE-2021-43791,https://github.com/zulip/zulip,a014ef75a3a0ed7f24ebb157632ba58751e732c6,CWE-613,,
CVE-2022-23656,https://github.com/zulip/zulip,e090027adcbf62737d5b1f83a9618a9500a49321,CWE-79,,
CVE-2022-24751,https://github.com/zulip/zulip,62ba8e455d8f460001d9fb486a6dabfd1ed67717,CWE-362,,
CVE-2023-22735,https://github.com/zulip/zulip,04cf68b45ebb5c03247a0d6453e35ffc175d55da,CWE-436,,
CVE-2023-22735,https://github.com/zulip/zulip,2f6c5a883e106aa82a570d3d1f243993284b70f3,CWE-436,,
CVE-2023-33186,https://github.com/zulip/zulip,03cfb3d9fe61c975d133121ec31a7357f0c9e18f,CWE-79,,
CVE-2023-33186,https://github.com/zulip/zulip,3ca131743b00f42bad8edbac4ef92656d954c629,CWE-79,,
CVE-2017-0906,https://github.com/recurly/recurly-client-python,049c74699ce93cf126feff06d632ea63fba36742,CWE-918,,
CVE-2017-1002150,https://github.com/fedora-infra/python-fedora,b27f38a67573f4c989710c9bfb726dd4c1eeb929,CWE-601,,
CVE-2017-15111,https://github.com/jdennis/keycloak-httpd-client-install,07f26e213196936fb328ea0c1d5a66a09d8b5440,CWE-59,,
CVE-2017-15112,https://github.com/jdennis/keycloak-httpd-client-install,c3121b271abaaa1a76de2b9ae89dacde0105cd75,CWE-200,,
CVE-2017-7572,https://github.com/bit-team/backintime,7f208dc547f569b689c888103e3b593a48cd1869,CWE-362,,
CVE-2017-16876,https://github.com/lepture/mistune,5f06d724bc05580e7f203db2d4a4905fc1127f98,CWE-79,,
CVE-2017-2809,https://github.com/tomoh1r/ansible-vault,3f8f659ef443ab870bb19f95d43543470168ae04,CWE-94,,
CVE-2017-5537,https://github.com/WeblateOrg/weblate,abe0d2a29a1d8e896bfe829c8461bf8b391f1079,CWE-200,,
CVE-2022-24710,https://github.com/WeblateOrg/weblate,22d577b1f1e88665a88b4569380148030e0f8389,CWE-79,,
CVE-2022-24710,https://github.com/WeblateOrg/weblate,9e19a8414337692cc90da2a91c9af5420f2952f1,CWE-79,,
CVE-2022-24710,https://github.com/WeblateOrg/weblate,f6753a1a1c63fade6ad418fbda827c6750ab0bda,CWE-79,,
CVE-2017-5934,https://github.com/moinwiki/moin-1.9,70955a8eae091cc88fd9a6e510177e70289ec024,CWE-79,,
CVE-2020-15275,https://github.com/moinwiki/moin-1.9,31de9139d0aabc171e94032168399b4a0b2a88a2,CWE-79,,
CVE-2017-7266,https://github.com/Netflix/security_monkey,3b4da13efabb05970c80f464a50d3c1c12262466,CWE-601,,
CVE-2017-8342,https://github.com/Kozea/Radicale,059ba8dec1f22ccbeab837e288b3833a099cee2d,CWE-362,,
CVE-2018-1000070,https://github.com/Bitmessage/PyBitmessage,3a8016d31f517775d226aa8b902480f4a3a148a9,CWE-94,,
CVE-2018-1000089,https://github.com/anymail/django-anymail,1a6086f2b58478d71f89bf27eb034ed81aefe5ef,CWE-532,,
CVE-2018-6596,https://github.com/anymail/django-anymail,db586ede1fbb41dce21310ea28ae15a1cf1286c5,CWE-200,,
CVE-2018-1000559,https://github.com/qutebrowser/qutebrowser,5a7869f2feaa346853d2a85413d6527c87ef0d9f,CWE-79,,
CVE-2018-10895,https://github.com/qutebrowser/qutebrowser,43e58ac865ff862c2008c510fc5f7627e10b4660,CWE-352,,
CVE-2020-11054,https://github.com/qutebrowser/qutebrowser,021ab572a319ca3db5907a33a59774f502b3b975,CWE-684,,
CVE-2020-11054,https://github.com/qutebrowser/qutebrowser,1b7946ed14b386a24db050f2d6dba81ba6518755,CWE-684,,
CVE-2021-41146,https://github.com/qutebrowser/qutebrowser,8f46ba3f6dc7b18375f7aa63c48a1fe461190430,CWE-77,,
CVE-2018-1000807,https://github.com/pyca/pyopenssl,e73818600065821d588af475b024f4eb518c3509,CWE-416,,
CVE-2018-1000809,https://github.com/privacyidea/privacyidea,a3edc09beffa2104f357fe24971ea3211ce40751,CWE-20,,
CVE-2018-10657,https://github.com/matrix-org/synapse,33f469ba19586bbafa0cf2c7d7c35463bdab87eb,CWE-20,,
CVE-2020-26257,https://github.com/matrix-org/synapse,3ce2f303f15f6ac3dc352298972dc6e04d9b7a8b,CWE-400,,
CVE-2021-21273,https://github.com/matrix-org/synapse,30fba6210834a4ecd91badf0c8f3eb278b72e746,CWE-601,,
CVE-2021-21274,https://github.com/matrix-org/synapse,ff5c4da1289cb5e097902b3e55b771be342c29d6,CWE-770,,
CVE-2021-21332,https://github.com/matrix-org/synapse,e54746bdf7d5c831eabe4dcea76a7626f1de73df,CWE-79,,
CVE-2021-21333,https://github.com/matrix-org/synapse,e54746bdf7d5c831eabe4dcea76a7626f1de73df,CWE-79,,
CVE-2021-29471,https://github.com/matrix-org/synapse,03318a766cac9f8b053db2214d9c332a977d226c,CWE-331,,
CVE-2022-31052,https://github.com/matrix-org/synapse,fa1308061802ac7b7d20e954ba7372c5ac292333,CWE-674,,
CVE-2018-10897,https://github.com/rpm-software-management/yum-utils,6a8de061f8fdc885e74ebe8c94625bf53643b71c,CWE-59,,
CVE-2018-10897,https://github.com/rpm-software-management/yum-utils,7554c0133eb830a71dc01846037cc047d0acbc2c,CWE-59,,
CVE-2018-14650,https://github.com/sosreport/sos-collector,72058f9253e7ed8c7243e2ff76a16d97b03d65ed,CWE-732,,
CVE-2018-18074,https://github.com/requests/requests,c45d7c49ea75133e52ab22a8e9e13173938e36ff,CWE-522,,
CVE-2018-19787,https://github.com/lxml/lxml,6be1d081b49c97cfd7b3fbd934a193b668629109,CWE-79,,
CVE-2021-28957,https://github.com/lxml/lxml,a5f9cb52079dc57477c460dbe6ba0f775e14a999,CWE-79,,
CVE-2022-2309,https://github.com/lxml/lxml,86368e9cf70a0ad23cccd5ee32de847149af0c6f,CWE-476,,
CVE-2018-20406,https://github.com/python/cpython,a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd,CWE-190,,
CVE-2019-10160,https://github.com/python/cpython,8d0ef0b5edeae52960c7ed05ae8a12388324f87e,CWE-172,,
CVE-2019-19274,https://github.com/python/cpython,a4d78362397fc3bced6ea80fbc7b5f4827aec55e,CWE-125,,
CVE-2019-19274,https://github.com/python/cpython,dcfcd146f8e6fc5c2fc16a4c192a0c5f5ca8c53c,CWE-125,,
CVE-2019-19275,https://github.com/python/cpython,a4d78362397fc3bced6ea80fbc7b5f4827aec55e,CWE-125,,
CVE-2019-19275,https://github.com/python/cpython,dcfcd146f8e6fc5c2fc16a4c192a0c5f5ca8c53c,CWE-125,,
CVE-2021-4189,https://github.com/python/cpython,0ab152c6b5d95caa2dc1a30fa96e10258b5f188e,CWE-252,,
CVE-2018-20954,https://github.com/mailpile/Mailpile,49b64f62ade9ade3dff9337c7bbc1171eab3d59e,CWE-287,,
CVE-2018-25045,https://github.com/encode/django-rest-framework,4bb9a3c48427867ef1e46f7dee945a4c25a4f9b8,CWE-79,,
CVE-2018-25051,https://github.com/JmPotato/Pomash,be1914ef0a6808e00f51618b2de92496a3604415,CWE-79,,
CVE-2018-25056,https://github.com/yola/yolapi,a0fe129055a99f429133a5c40cb13b44611ff796,CWE-79,,
CVE-2018-25082,https://github.com/zwczou/weixin-python,e54abadc777715b6dcb545c13214d1dea63df6c9,CWE-611,,
CVE-2018-25087,https://github.com/Arborator/arborator-server,cdbdbcbd491db65e9d697ab4365605fdfab1a604,CWE-404,,
CVE-2018-25088,https://github.com/blue-yonder/postgraas_server,7cd8d016edc74a78af0d81c948bfafbcc93c937c,CWE-89,,
CVE-2018-25091,https://github.com/urllib3/urllib3,adb358f8e06865406d1f05e581a16cbea2136fbc,CWE-601,,
CVE-2020-26137,https://github.com/urllib3/urllib3,1dd69c5c5982fae7c87a620d487c2ebf7a6b436b,CWE-74,,
CVE-2020-7212,https://github.com/urllib3/urllib3,a74c9cfbaed9f811e7563cfc3dce894928e0221a,CWE-400,,
CVE-2023-43804,https://github.com/urllib3/urllib3,644124ecd0b6e417c527191f866daa05a5a2056d,CWE-200,,
CVE-2023-45803,https://github.com/urllib3/urllib3,4e98d57809dacab1cbe625fddeec1a290c478ea9,CWE-200,,
CVE-2018-6354,https://github.com/formspree/formspree,5f18eeaaa459bee9a58f70cdf7c46adb1ef34ea7,CWE-79,,
CVE-2020-26250,https://github.com/jupyterhub/oauthenticator,a4aac191c16cf6281f3d346615aefa75702b02d7,CWE-863,,
CVE-2018-7749,https://github.com/ronf/asyncssh,c161e26cdc0d41b745b63d9f17b437f073bf7ba4,CWE-287,,
CVE-2018-7750,https://github.com/paramiko/paramiko,fa29bd8446c8eab237f5187d28787727b4610516,CWE-287,,
CVE-2018-7753,https://github.com/mozilla/bleach,c5df5789ec3471a31311f42c2d19fc2cf21b35ef,CWE-20,,
CVE-2018-8097,https://github.com/pyeve/eve,f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98,CWE-94,,
CVE-2019-1010283,https://github.com/univention/univention-corporate-server,a28053045bd2e778c50ed1acaf4e52e1e34f6e34,CWE-200,,
CVE-2019-10682,https://github.com/relekang/django-nopassword,d8b4615f5fbfe3997d96cf4cb3e342406396193c,CWE-312,,
CVE-2019-10800,https://github.com/codecov/codecov-python,2a80aa434f74feb31242b6f213b75ce63ae97902,CWE-88,,
CVE-2019-11340,https://github.com/matrix-org/sydent,4e1cfff53429c49c87d5c457a18ed435520044fc,CWE-20,,
CVE-2021-29430,https://github.com/matrix-org/sydent,0523511d2fb40f2738f8a8549868f44b96e5dab7,CWE-770,,
CVE-2021-29430,https://github.com/matrix-org/sydent,89071a1a754c69a50deac89e6bb74002d4cda19d,CWE-770,,
CVE-2021-29430,https://github.com/matrix-org/sydent,f56eee315b6c44fdd9f6aa785cc2ec744a594428,CWE-770,,
CVE-2021-29433,https://github.com/matrix-org/sydent,3175fd358ebc2c310eab7a3dbf296ce2bd54c1da,CWE-20,,
CVE-2023-38686,https://github.com/matrix-org/sydent,1cd748307c6b168b66154e6c4db715d4b9551261,CWE-295,,
CVE-2019-12105,https://github.com/Supervisor/supervisor,4e334d9cf2a1daff685893e35e72398437df3dcb,CWE-306,,
CVE-2019-12387,https://github.com/twisted/twisted,6c61fc4503ae39ab8ecee52d10f10ee2c371d7e2,CWE-74,,
CVE-2022-21712,https://github.com/twisted/twisted,af8fe78542a6f2bf2235ccee8158d9c88d31e8e2,CWE-200,,
CVE-2022-21716,https://github.com/twisted/twisted,89c395ee794e85a9657b112c4351417850330ef9,CWE-770,,
CVE-2022-24801,https://github.com/twisted/twisted,592217e951363d60e9cd99c5bbfd23d4615043ac,CWE-444,,
CVE-2021-3828,https://github.com/nltk/nltk,277711ab1dec729e626b27aab6fa35ea5efbd7e6,CWE-697,,
CVE-2021-3842,https://github.com/nltk/nltk,2a50a3edc9d35f57ae42a921c621edc160877f4d,CWE-1333,,
CVE-2021-43854,https://github.com/nltk/nltk,1405aad979c6b8080dbbc8e0858f89b2e3690341,CWE-400,,
CVE-2019-14806,https://github.com/pallets/werkzeug,00bc43b1672e662e5e3b8cecd79e67fc968fa246,CWE-331,,
CVE-2022-29361,https://github.com/pallets/werkzeug,9a3a981d70d2e9ec3344b5192f86fcaf3210cd85,CWE-444,,
CVE-2023-23934,https://github.com/pallets/werkzeug,cf275f42acad1b5950c50ffe8ef58fe62cdce028,CWE-20,,
CVE-2023-25577,https://github.com/pallets/werkzeug,517cac5a804e8c4dc4ed038bb20dacd038e7a9f1,CWE-770,,
CVE-2023-46136,https://github.com/pallets/werkzeug,f3c803b3ade485a45f12b6d6617595350c0f03e2,CWE-787,,
CVE-2019-15149,https://github.com/dw/mitogen,5924af1566763e48c42028399ea0cd95c457b3dc,CWE-254,,
CVE-2020-5240,https://github.com/labd/wagtail-2fa,ac23550d33b7436e90e3beea904647907eba5b74,CWE-863,,
CVE-2019-16785,https://github.com/Pylons/waitress,8eba394ad75deaf9e5cd15b78a3d16b12e6b0eba,CWE-444,,
CVE-2019-16786,https://github.com/Pylons/waitress,f11093a6b3240fc26830b6111e826128af7771c3,CWE-444,,
CVE-2019-16789,https://github.com/Pylons/waitress,11d9e138125ad46e951027184b13242a3c1de017,CWE-444,,
CVE-2019-16792,https://github.com/Pylons/waitress,575994cd42e83fd772a5f7ec98b2c56751bd3f65,CWE-444,,
CVE-2020-5236,https://github.com/Pylons/waitress,6e46f9e3f014d64dd7d1e258eaf626e39870ee1f,CWE-400,,
CVE-2022-24761,https://github.com/Pylons/waitress,9e0b8c801e4d505c2ffc91b891af4ba48af715e0,CWE-444,,
CVE-2019-19010,https://github.com/ProgVal/Limnoria,3848ae78de45b35c029cc333963d436b9d2f0a35,CWE-94,,
CVE-2019-20916,https://github.com/gzpan123/pip,a4c735b14a62f9cb864533808ac63936704f2ace,CWE-22,,
CVE-2019-25066,https://github.com/ajenti/ajenti,7aa146b724e0e20cfee2c71ca78fafbf53a8767c,CWE-78,,
CVE-2019-25091,https://github.com/nsupdate-info/nsupdate.info,60a3fe559c453bc36b0ec3e5dd39c1303640a59a,CWE-1004,,
CVE-2019-25095,https://github.com/kakwa/ldapcherry,6f98076281e9452fdb1adcd1bcbb70a6f968ade9,CWE-79,,
CVE-2019-25101,https://github.com/OnShift/turbogears,f68bbaba47f4474e1da553aa51564a73e1d92a84,CWE-436,,
CVE-2020-15118,https://github.com/wagtail/wagtail,d9a41e7f24d08c024acc9a3094940199df94db34,CWE-79,,
CVE-2022-21683,https://github.com/wagtail/wagtail,5fe901e5d86ed02dbbb63039a897582951266afd,CWE-200,,
CVE-2023-28836,https://github.com/wagtail/wagtail,bc84bf9815610cfbf8db3b6050c7ddcbaa4b9713,CWE-79,,
CVE-2023-28836,https://github.com/wagtail/wagtail,eefc3381d37b476791610e5d30594fae443f33af,CWE-79,,
CVE-2020-11010,https://github.com/tortoise/tortoise-orm,91c364053e0ddf77edc5442914c6f049512678b3,CWE-89,,
CVE-2020-11078,https://github.com/httplib2/httplib2,a1457cc31f3206cf691d11d2bf34e98865873e9e,CWE-93,,
CVE-2021-21240,https://github.com/httplib2/httplib2,bd9ee252c8f099608019709e22c0d705e98d26bc,CWE-400,,
CVE-2020-11932,https://github.com/CanonicalLtd/subiquity,7db70650feaf513d7fb6f1ca07f2d670a0890613,CWE-532,,
CVE-2020-12607,https://github.com/AntonKueltz/fastecdsa,4a16daeaf139be20654ef58a9fe4c79dc030458c,CWE-347,,
CVE-2020-12607,https://github.com/AntonKueltz/fastecdsa,7b64e3efaa806b4daaf73bb5172af3581812f8de,CWE-347,,
CVE-2020-12607,https://github.com/AntonKueltz/fastecdsa,e592f106edd5acf6dacedfab2ad16fe6c735c9d1,CWE-347,,
CVE-2021-41192,https://github.com/getredash/redash,ce60d20c4e3d1537581f2f70f1308fe77ab6a214,CWE-1188,,
CVE-2021-43777,https://github.com/getredash/redash,da696ff7f84787cbf85967460fac52886cbe063e,CWE-601,,
CVE-2021-43780,https://github.com/getredash/redash,61bbb5aa7a23a93f2f93710005f71bc972826099,CWE-918,,
CVE-2020-15093,https://github.com/theupdateframework/tuf,2977188139d065ff3356c3cb4aec60c582b57e0e,CWE-347,,
CVE-2020-15163,https://github.com/theupdateframework/tuf,3d342e648fbacdf43a13d7ba8886aaaf07334af7,CWE-345,,
CVE-2020-15100,https://github.com/schokokeksorg/freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,CWE-770,,
CVE-2020-15101,https://github.com/schokokeksorg/freewvs,83a6b55c0435c69f447488b791555e6078803143,CWE-674,,
CVE-2020-15105,https://github.com/Bouke/django-two-factor-auth,454fd9842fa6e8bb772dbf0943976bc8e3335359,CWE-312,,
CVE-2020-15110,https://github.com/jupyterhub/kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,CWE-863,,
CVE-2020-15120,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,CWE-863,,
CVE-2020-15141,https://github.com/triaxtec/openapi-python-client,3e7dfae5d0b3685abf1ede1bc6c086a116ac4746,CWE-22,,
CVE-2020-15142,https://github.com/triaxtec/openapi-python-client,f7a56aae32cba823a77a84a1f10400799b19c19a,CWE-94,,
CVE-2020-15172,https://github.com/zephyrkul/FluffyCogs,6b9f3b862e1f0a5429c62f3090f814e53a242347,CWE-502,,
CVE-2020-15225,https://github.com/carltongibson/django-filter,340cf7a23a2b3dcd7183f6a0d6c383e85b130d2b,CWE-681,,
CVE-2020-15235,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,CWE-200,,
CVE-2021-21329,https://github.com/ractf/core,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,CWE-287,,
CVE-2021-21329,https://github.com/ractf/core,cebb67bd16a8296121201805332365ffccb29638,CWE-287,,
CVE-2020-15239,https://github.com/horazont/xmpp-http-upload,82056540191e89f0cd697c81f57714c00962ed75,CWE-22,,
CVE-2020-15271,https://github.com/d0c-s4vage/lookatme,72fe36b784b234548d49dae60b840c37f0eb8d84,CWE-78,,
CVE-2020-15278,https://github.com/Cog-Creators/Red-DiscordBot,726bfd38adfdfaef760412a68e01447b470f438b,CWE-863,,
CVE-2020-25459,https://github.com/FederatedAI/FATE,6feccf6d752184a6f9365d56a76fe627983e7139,CWE-668,,
CVE-2020-25646,https://github.com/ansible-collections/community.crypto,233d1afc296f6770e905a1785ee2f35af7605e43,CWE-116,,
CVE-2020-26205,https://github.com/salopensource/sal,145bb72daf8460bdedbbc9fb708d346283e7a568,CWE-79,,
CVE-2020-26214,https://github.com/alerta/alerta,2bfa31779a4c9df2fa68fa4d0c5c909698c5ef65,CWE-287,,
CVE-2020-26232,https://github.com/jupyter-server/jupyter_server,3d83e49090289c431da253e2bdb8dc479cbcb157,CWE-601,,
CVE-2020-26275,https://github.com/jupyter-server/jupyter_server,85e4abccf6ea9321d29153f73b0bd72ccb3a6bca,CWE-601,,
CVE-2022-24757,https://github.com/jupyter-server/jupyter_server,a5683aca0b0e412672ac6218d09f74d44ca0de5a,CWE-532,,
CVE-2023-39968,https://github.com/jupyter-server/jupyter_server,290362593b2ffb23c59f8114d76f77875de4b925,CWE-601,,
CVE-2023-49080,https://github.com/jupyter-server/jupyter_server,0056c3aa52cbb28b263a7a609ae5f17618b36652,CWE-209,,
CVE-2020-26236,https://github.com/ScratchVerifier/ScratchVerifier,a603769010abf8c1bede91af46e4945314e4aa4a,CWE-287,,
CVE-2020-26244,https://github.com/OpenIDC/pyoidc,62f8d753fa17c8b1f29f8be639cf0b33afb02498,CWE-347,,
CVE-2020-26251,https://github.com/open-zaak/open-zaak,952269269f1b629fce9c94485f83ac13f31d6c46,CWE-346,,
CVE-2020-26261,https://github.com/jupyterhub/systemdspawner,a4d08fd2ade1cfd0ef2c29dc221e649345f23580,CWE-668,,
CVE-2020-26263,https://github.com/tlsfuzzer/tlslite-ng,c28d6d387bba59d8bd5cb3ba15edc42edf54b368,CWE-326,,
CVE-2020-26759,https://github.com/mymarilyn/clickhouse-driver,3e990547e064b8fca916b23a0f7d6fe8c63c7f6b,CWE-120,,
CVE-2020-26759,https://github.com/mymarilyn/clickhouse-driver,d708ed548e1d6f254ba81a21de8ba543a53b5598,CWE-120,,
CVE-2020-28919,https://github.com/tribe29/checkmk,c00f450f884d8a229b7d8ab3f0452ed802a1ae04,CWE-79,,
CVE-2020-28919,https://github.com/tribe29/checkmk,e7fd8e4c90be490e4293ec91804d00ec01af5ca6,CWE-79,,
CVE-2024-5206,https://github.com/scikit-learn/scikit-learn,70ca21f106b603b611da73012c9ade7cd8e438b8,CWE-921,,
CVE-2022-41322,https://github.com/kovidgoyal/kitty,f05783e64d5fa62e1aed603e8d69aced5e49824f,CWE-116,,
CVE-2020-36631,https://github.com/barronwaffles/dwc_network_server_emulator,f70eb21394f75019886fbc2fb536de36161ba422,CWE-89,,
CVE-2020-36762,https://github.com/ONSdigital/ras-collection-instrument,dcaad2540f7d50c512ff2e031d3778dd9337db2b,CWE-78,,
CVE-2020-5224,https://github.com/jazzband/django-user-sessions,f0c4077e7d1436ba6d721af85cee89222ca5d2d9,CWE-326,,
CVE-2020-5227,https://github.com/lkiesow/python-feedgen,f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf,CWE-776,,
CVE-2020-5390,https://github.com/IdentityPython/pysaml2,5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25,CWE-347,,
CVE-2020-5390,https://github.com/IdentityPython/pysaml2,f27c7e7a7010f83380566a219fd6a290a00f2b6e,CWE-347,,
CVE-2021-21238,https://github.com/IdentityPython/pysaml2,1d8fd268f5bf887480a403a7a5ef8f048157cc14,CWE-347,,
CVE-2021-21239,https://github.com/IdentityPython/pysaml2,46578df0695269a16f1c94171f1429873f90ed99,CWE-347,,
CVE-2020-7698,https://github.com/Gerapy/Gerapy,e8446605eb2424717418eae199ec7aad573da2d2,CWE-78,,
CVE-2020-7964,https://github.com/mirumee/saleor,233b8890c60fa6d90daf99e4d90fea85867732c3,CWE-306,,
CVE-2020-8545,https://github.com/CIRCL/AIL-framework,e808840f957c810b8e3944cba808716dc722581b,CWE-22,,
CVE-2021-21236,https://github.com/Kozea/CairoSVG,cfc9175e590531d90384aa88845052de53d94bf3,CWE-400,,
CVE-2023-27586,https://github.com/Kozea/CairoSVG,12d31c653c0254fa9d9853f66b04ea46e7397255,CWE-918,,
CVE-2023-27586,https://github.com/Kozea/CairoSVG,33007d4af9195e2bfb2ff9af064c4c2d8e4b2b53,CWE-918,,
CVE-2021-21330,https://github.com/aio-libs/aiohttp,2545222a3853e31ace15d87ae0e2effb7da0c96b,CWE-601,,
CVE-2023-47641,https://github.com/aio-libs/aiohttp,f016f0680e4ace6742b03a70cb0382ce86abe371,CWE-444,,
CVE-2024-23334,https://github.com/aio-libs/aiohttp,1c335944d6a8b1298baf179b7c0b3069f10c514b,CWE-22,,
CVE-2024-23829,https://github.com/aio-libs/aiohttp,33ccdfb0a12690af5bb49bda2319ec0907fa7827,CWE-444,,
CVE-2021-21336,https://github.com/zopefoundation/Products.PluggableAuthService,2dad81128250cb2e5d950cddc9d3c0314a80b4bb,CWE-200,,
CVE-2021-21337,https://github.com/zopefoundation/Products.PluggableAuthService,7eead067898852ebd3e0f143bc51295928528dfa,CWE-601,,
CVE-2021-21354,https://github.com/mozilla/PollBot,6db74a4fcbff258c7cdf51a6ff0724fc10c485e5,CWE-601,,
CVE-2021-21360,https://github.com/zopefoundation/Products.GenericSetup,700319512b3615b3871a1f24e096cf66dc488c57,CWE-200,,
CVE-2021-21371,https://github.com/tenable/integration-jira-cloud,f8c2095fd529e664e7fa25403a0a4a85bb3907d0,CWE-502,,
CVE-2021-41132,https://github.com/ome/omero-web,0168067accde5e635341b3c714b1d53ae92ba424,CWE-79,,
CVE-2021-21433,https://github.com/DEMON1A/Discord-Recon,26e2a084679679cccdeeabbb6889ce120eff7e50,CWE-78,,
CVE-2024-21663,https://github.com/DEMON1A/Discord-Recon,f9cb0f67177f5e2f1022295ca8e641e47837ec7a,CWE-77,,
CVE-2021-23393,https://github.com/briancappello/flask-unchained,71e36b28166f9ffbe0a991f51127f0984f7e6a40,CWE-601,,
CVE-2021-23418,https://github.com/nicolargo/glances,4b87e979afdc06d98ed1b48da31e69eaa3a9fb94,CWE-611,,
CVE-2021-23418,https://github.com/nicolargo/glances,85d5a6b4af31fcf785d5a61086cbbd166b40b07a,CWE-611,,
CVE-2021-23418,https://github.com/nicolargo/glances,9d6051be4a42f692392049fdbfc85d5dfa458b32,CWE-611,,
CVE-2021-25925,https://github.com/SiCKRAGE/SiCKRAGE,9f42426727e16609ad3d1337f6637588b8ed28e4,CWE-79,,
CVE-2021-25926,https://github.com/SiCKRAGE/SiCKRAGE,9f42426727e16609ad3d1337f6637588b8ed28e4,CWE-79,,
CVE-2021-25962,https://github.com/shuup/shuup,0a2db392e8518410c282412561461cd8797eea51,CWE-1236,,
CVE-2021-25963,https://github.com/shuup/shuup,75714c37e32796eb7cbb0d977af5bcaa26573588,CWE-79,,
CVE-2021-25986,https://github.com/django-wiki/django-wiki,9eaccc7519e4206a4d2f22640882f0737b2da9c5,CWE-79,,
CVE-2021-27213,https://github.com/cvandeplas/pystemon,dbeb87afefdb63de2f4cff69b6f10c5965d14b54,CWE-502,,
CVE-2021-27291,https://github.com/pygments/pygments,2e7e8c4a7b318f4032493773732754e418279a14,CWE-1333,,
CVE-2021-29063,https://github.com/fredrik-johansson/mpmath,46d44c3c8f3244017fe1eb102d564eb4ab8ef750,CWE-770,,
CVE-2021-29421,https://github.com/pikepdf/pikepdf,3f38f73218e5e782fe411ccbb3b44a793c0b343a,CWE-611,,
CVE-2021-29493,https://github.com/kennnyshiwa/kennnyshiwa-cogs,5a84d60018468e5c0346f7ee74b2b4650a6dade7,CWE-94,,
CVE-2021-29501,https://github.com/Dav-Git/Dav-Cogs,3d54ef9b52ce03f139b7d6c1cc38c375e65593fd,CWE-77,,
CVE-2021-29510,https://github.com/samuelcolvin/pydantic,7e83fdd2563ffac081db7ecdf1affa65ef38c468,CWE-835,,
CVE-2021-29621,https://github.com/dpgaspar/Flask-AppBuilder,780bd0e8fbf2d36ada52edb769477e0a4edae580,CWE-203,,
CVE-2021-32805,https://github.com/dpgaspar/Flask-AppBuilder,6af28521589599b1dbafd6313256229ee9a4fa74,CWE-601,,
CVE-2021-3020,https://github.com/ClusterLabs/crmsh,c538024b8ebd138dc373b005189471d9b77e9c82,CWE-269,,
CVE-2021-3027,https://github.com/LibrIT/passhport,366b03f607729c4538e91b634ecc57c8398522a1,CWE-74,,
CVE-2021-31245,https://github.com/Ysurac/openmptcprouter-vps-admin,a01cbc8c3d3b8bb7720bf3ff234671b4c0e1859c,CWE-287,,
CVE-2021-31606,https://github.com/furlongm/openvpn-monitor,ddb9d31ef0ec56f578bdacf99ebe9d68455ed8ca,CWE-287,,
CVE-2021-31800,https://github.com/SecureAuthCorp/impacket,49c643bf66620646884ed141c94e5fdd85bcdd2f,CWE-22,,
CVE-2021-32677,https://github.com/tiangolo/fastapi,fa7e3c996edf2d5482fff8f9d890ac2390dede4d,CWE-352,,
CVE-2024-24762,https://github.com/tiangolo/fastapi,9d34ad0ee8a0dfbbcce06f76c2d5d851085024fc,CWE-1333,,
CVE-2021-32806,https://github.com/plone/Products.isurlinportal,d4fd34990d18adf05a10dc5e2bb4b066798280ba,CWE-601,,
CVE-2021-32807,https://github.com/zopefoundation/AccessControl,b42dd4badf803bb9fb71ac34cd9cb0c249262f2c,CWE-1321,,
