cve,project,commit_hash,cwe,vul_version_hash,patch_version_hash
CVE-2021-4272,https://github.com/studygolang/studygolang,0fb30f9640bd5fa0cae58922eac6c00bb1a94391,CWE-79,,
CVE-2021-4273,https://github.com/studygolang/studygolang,97ba556d42fa89dfaa7737e9cd3a8ddaf670bb23,CWE-79,,
CVE-2021-42836,https://github.com/tidwall/gjson,590010fdac311cc8990ef5c97448d4fec8f29944,CWE-400,,
CVE-2021-42836,https://github.com/tidwall/gjson,77a57fda87dca6d0d7d4627d512a630f89a91c96,CWE-400,,
CVE-2021-4294,https://github.com/openshift/osin,8612686d6dda34ae9ef6b5a974e4b7accb4fea29,CWE-203,,
CVE-2021-43816,https://github.com/dweomer/containerd,f7f08f0e34fb97392b0d382e58916d6865100299,CWE-281,,
CVE-2021-43839,https://github.com/crypto-org-chain/cronos,150ef237b37ac28c8136e1c0f494932860b9ebe8,CWE-670,,
CVE-2021-44833,https://github.com/opensearch-project/opensearch-cli,69dc712d0d0d05dc2bc2bd0d733c73e3641b633a,CWE-276,,
CVE-2022-0664,https://github.com/gravitl/netmaker,9bee12642986cb9534e268447b70e6f0f03c59cf,CWE-321,,
CVE-2022-23650,https://github.com/gravitl/netmaker,3d4f44ecfe8be4ca38920556ba3b90502ffb4fee,CWE-798,,
CVE-2023-32077,https://github.com/gravitl/netmaker,1621c27c1d176b639e9768b2acad7693e387fd51,CWE-798,,
CVE-2023-32077,https://github.com/gravitl/netmaker,9362c39a9a822f0e07361aa7c77af2610597e657,CWE-798,,
CVE-2023-32078,https://github.com/gravitl/netmaker,b3be57c65bf0bbfab43b66853c8e3637a43e2839,CWE-639,,
CVE-2022-0905,https://github.com/go-gitea/gitea,1314f38b59748397b3429fb9bc9f9d6bac85d2f2,CWE-862,,
CVE-2022-1928,https://github.com/go-gitea/gitea,65e0688a5c9dacad50e71024b7529fdf0e3c2e9c,CWE-79,,
CVE-2023-3515,https://github.com/go-gitea/gitea,9aaaf980f0ba15611f30568bd67bce3ec12954e2,CWE-601,,
CVE-2022-1706,https://github.com/coreos/ignition,4b70b44b430ecf8377a276e89b5acd3a6957d4ea,CWE-863,,
CVE-2022-1708,https://github.com/cri-o/cri-o,f032cf649ecc7e0c46718bd9e7814bfb317cb544,CWE-770,,
CVE-2022-1883,https://github.com/camptocamp/terraboard,2a5dbaac015dc0714b41a59995e24f5767f89ddc,CWE-89,,
CVE-2022-1996,https://github.com/emicklei/go-restful,fd3c327a379ce08c68ef18765bdc925f5d9bad10,CWE-639,,
CVE-2022-21221,https://github.com/valyala/fasthttp,15262ecf3c602364639d465daba1e7f3604d00e8,CWE-22,,
CVE-2022-21221,https://github.com/valyala/fasthttp,6b5bc7bb304975147b4af68df54ac214ed2554c1,CWE-22,,
CVE-2022-21646,https://github.com/authzed/spicedb,15bba2e2d2a4bda336a37a7fe8ef8a35028cd970,NVD-CWE-Other,,
CVE-2023-29193,https://github.com/authzed/spicedb,9bbd7d76b6eaba33fe0236014f9b175d21232999,CWE-209,,
CVE-2023-46255,https://github.com/authzed/spicedb,ae50421b80f895e4c98d999b18e06b6f1e6f1cf8,CWE-532,,
CVE-2024-27101,https://github.com/authzed/spicedb,ef443c442b96909694390324a99849b0407007fe,NVD-CWE-noinfo,,
CVE-2024-32001,https://github.com/authzed/spicedb,a244ed1edfaf2382711dccdb699971ec97190c7b,NVD-CWE-noinfo,,
CVE-2024-38361,https://github.com/authzed/spicedb,ecef31d2b266fde17eb2c3415e2ec4ceff96fbeb,NVD-CWE-noinfo,,
CVE-2022-21687,https://github.com/github/gh-ost,a91ab042de013cfd8fbb633763438932d9080d8f,CWE-20,,
CVE-2022-21708,https://github.com/graph-gophers/graphql-go,eae31ca73eb3473c544710955d1dbebc22605bfe,CWE-674,,
CVE-2022-22845,https://github.com/sipcapture/homer-app,7f92f3afc8b0380c14af3d0fc1c365318a2d1591,CWE-798,,
CVE-2022-2306,https://github.com/heroiclabs/nakama,ce8d3921e2acd44ef8b5e6edfe595b6df067b166,CWE-613,,
CVE-2022-2321,https://github.com/heroiclabs/nakama,e2e02fce80ff33ce45f8a6ebc0b7a99ee0b03824,CWE-307,,
CVE-2022-23492,https://github.com/libp2p/go-libp2p,15d7dfbf54264ead8e6f49ca658d79c90635e2de,CWE-770,,
CVE-2022-23511,https://github.com/aws/amazon-cloudwatch-agent,6119858864c317ff26f41f576c169148d1250837,CWE-274,,
CVE-2022-23538,https://github.com/sylabs/scs-library-client,b5db2aacba6bf1231f42dd475cc32e6355ab47b2,CWE-522,,
CVE-2022-23538,https://github.com/sylabs/scs-library-client,eebd7caaab310b1fa803e55b8fc1acd9dcd2d00c,CWE-522,,
CVE-2022-23551,https://github.com/Azure/aad-pod-identity,7e01970391bde6c360d077066ca17d059204cb5d,NVD-CWE-noinfo,,
CVE-2022-23628,https://github.com/open-policy-agent/opa,932e4ffc37a590ace79e9b75ca4340288c220239,CWE-682,,
CVE-2022-28946,https://github.com/open-policy-agent/opa,e9d3828db670cbe11129885f37f08cbf04935264,NVD-CWE-Other,,
CVE-2022-36085,https://github.com/open-policy-agent/opa,25a597bc3f4985162e7f65f9c36599f4f8f55823,NVD-CWE-noinfo,,
CVE-2022-23649,https://github.com/sigstore/cosign,96d410a6580e4e81d24d112a0855c70ca3fb5b49,CWE-295,,
CVE-2022-35929,https://github.com/sigstore/cosign,c5fda01a8ff33ca981f45a9f13e7fb6bd2080b94,CWE-347,,
CVE-2022-36056,https://github.com/sigstore/cosign,80b79ed8b4d28ccbce3d279fd273606b5cddcc25,CWE-347,,
CVE-2023-46737,https://github.com/sigstore/cosign,8ac891ff0e29ddc67965423bee8f826219c6eb0f,CWE-835,,
CVE-2024-29902,https://github.com/sigstore/cosign,629f5f8fa672973503edde75f84dcd984637629e,NVD-CWE-noinfo,,
CVE-2024-29903,https://github.com/sigstore/cosign,629f5f8fa672973503edde75f84dcd984637629e,NVD-CWE-noinfo,,
CVE-2022-23652,https://github.com/clastix/capsule-proxy,efe91f68ebf8a9e3d21491dc57da7b8a746415d8,CWE-287,,
CVE-2022-23857,https://github.com/navidrome/navidrome,9e79b5cbf2a48c1e4344df00fea4ed3844ea965d,CWE-89,,
CVE-2023-37266,https://github.com/IceWhaleTech/CasaOS,705bf1facbffd2ca40b159b0303132b6fdf657ad,CWE-287,,
CVE-2023-37469,https://github.com/IceWhaleTech/CasaOS,af440eac5563644854ff33f72041e52d3fd1f47c,CWE-77,,
CVE-2022-24441,https://github.com/snyk/snyk-ls,b3229f0142f782871aa72d1a7dcf417546d568ed,CWE-78,,
CVE-2022-24732,https://github.com/foxcpp/maddy,7ee6a39c6a1939b376545f030a5efd6f90913583,CWE-324,,
CVE-2022-24732,https://github.com/foxcpp/maddy,7ee6a39c6a1939b376545f030a5efd6f90913583,CWE-613,,
CVE-2023-27582,https://github.com/foxcpp/maddy,55a91a37b71210f34f98f4d327c30308fe24399a,CWE-287,,
CVE-2023-27582,https://github.com/foxcpp/maddy,9f58cb64b39cdc01928ec463bdb198c4c2313a9c,CWE-287,,
CVE-2022-24738,https://github.com/tharsis/evmos,28870258d4ee9f1b8aeef5eba891681f89348f71,CWE-287,,
CVE-2022-24753,https://github.com/stripe/stripe-cli,be38da5c0191adb77f661f769ffff2fbc7ddf6cd,NVD-CWE-noinfo,,
CVE-2022-24778,https://github.com/containerd/imgcrypt,6fdd9818a4d8142107b7ecd767d839c9707700d9,CWE-863,,
CVE-2022-24797,https://github.com/pomerium/pomerium,b435f73e2b54088da2aca5e8c3aa1808293d6903,NVD-CWE-Other,,
CVE-2023-33189,https://github.com/pomerium/pomerium,d315e683357a9b587ba9ef399a8813bcc52fdebb,NVD-CWE-Other,,
CVE-2022-24863,https://github.com/swaggo/http-swagger,b7d83e8fba85a7a51aa7e45e8244b4173f15049e,CWE-755,,
CVE-2022-24912,https://github.com/runatlantis/atlantis,48870911974adddaa4c99c8089e79b7d787fa820,CWE-203,,
CVE-2022-2582,https://github.com/aws/aws-sdk-go,35fa6ddf45c061e0f08d3a3b5119f8f4da38f6d1,CWE-326,,
CVE-2022-2583,https://github.com/ntbosscher/gobase,a8d40bce9c429d324122d18c446924dab809e812,CWE-362,,
CVE-2022-2584,https://github.com/ipld/go-codec-dagpb,a17ace35cc760a2698645c09868f9050fa219f57,CWE-119,,
CVE-2022-25850,https://github.com/hoppscotch/proxyscotch,de67380f62f907f201d75854b76024ba4885fab7,CWE-918,,
CVE-2022-25891,https://github.com/containrrr/shoutrrr,6a27056f9d7522a8b493216195cb7634bf4b5c42,NVD-CWE-noinfo,,
CVE-2022-25978,https://github.com/usememos/memos,b11d2130a084385eb65c3761a3c841ebe9f81ae8,CWE-79,,
CVE-2022-4609,https://github.com/usememos/memos,726285e63467820f94cbf872abe71025a161c212,CWE-79,,
CVE-2022-4683,https://github.com/usememos/memos,7efa749c6628c75b19a912ca170529f5c293bb2e,CWE-311,,
CVE-2022-4684,https://github.com/usememos/memos,dca35bde877aab6e64ef51b52e590b5d48f692f9,CWE-284,,
CVE-2022-4686,https://github.com/usememos/memos,dca35bde877aab6e64ef51b52e590b5d48f692f9,CWE-639,,
CVE-2022-4687,https://github.com/usememos/memos,dca35bde877aab6e64ef51b52e590b5d48f692f9,CWE-269,,
CVE-2022-4688,https://github.com/usememos/memos,dca35bde877aab6e64ef51b52e590b5d48f692f9,CWE-285,,
CVE-2022-4689,https://github.com/usememos/memos,dca35bde877aab6e64ef51b52e590b5d48f692f9,CWE-284,,
CVE-2022-4690,https://github.com/usememos/memos,c07b4a57caa89905e54b800f4d8fb720bbf5bf82,CWE-79,,
CVE-2022-4691,https://github.com/usememos/memos,c07b4a57caa89905e54b800f4d8fb720bbf5bf82,CWE-79,,
CVE-2022-4692,https://github.com/usememos/memos,c07b4a57caa89905e54b800f4d8fb720bbf5bf82,CWE-79,,
CVE-2022-4694,https://github.com/usememos/memos,65cc19c12efa392f792f6bb154b4838547e0af5e,CWE-79,,
CVE-2022-4695,https://github.com/usememos/memos,65cc19c12efa392f792f6bb154b4838547e0af5e,CWE-79,,
CVE-2022-4734,https://github.com/usememos/memos,05b41804e33a34102f1f75bb2d69195dda6a1210,CWE-212,,
CVE-2022-4767,https://github.com/usememos/memos,f888c628408501daf639de07b90a72ab443b0f4c,CWE-400,,
CVE-2022-4796,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-648,,
CVE-2022-4797,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-307,,
CVE-2022-4798,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4799,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4800,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-940,,
CVE-2022-4801,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-1220,,
CVE-2022-4802,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4803,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4804,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-285,,
CVE-2022-4805,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-648,,
CVE-2022-4806,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4807,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-284,,
CVE-2022-4808,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,NVD-CWE-Other,,
CVE-2022-4809,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-284,,
CVE-2022-4810,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-284,,
CVE-2022-4811,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4812,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-639,,
CVE-2022-4813,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-1220,,
CVE-2022-4814,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-284,,
CVE-2022-4839,https://github.com/usememos/memos,64e5c343c5f74b0abdf3ac0d21a6139daea58cf8,CWE-79,,
CVE-2022-4840,https://github.com/usememos/memos,64e5c343c5f74b0abdf3ac0d21a6139daea58cf8,CWE-79,,
CVE-2022-4841,https://github.com/usememos/memos,64e5c343c5f74b0abdf3ac0d21a6139daea58cf8,CWE-79,,
CVE-2022-4844,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-352,,
CVE-2022-4845,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-352,,
CVE-2022-4846,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-352,,
CVE-2022-4847,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-941,,
CVE-2022-4848,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-940,,
CVE-2022-4849,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-352,,
CVE-2022-4850,https://github.com/usememos/memos,c9bb2b785dc5852655405d5c9ab127a2d5aa3948,CWE-352,,
CVE-2022-4851,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-229,,
CVE-2022-4863,https://github.com/usememos/memos,3556ae4e651d9443dc3bb8a170dd3cc726517a53,CWE-280,,
CVE-2022-4865,https://github.com/usememos/memos,7670c9536000bb32c6345d4906a91268dcddd5fc,CWE-79,,
CVE-2022-4866,https://github.com/usememos/memos,7670c9536000bb32c6345d4906a91268dcddd5fc,CWE-79,,
CVE-2023-0106,https://github.com/usememos/memos,0f8ce3dd1696722f951d7195ad1f88b39a5d15d7,CWE-79,,
CVE-2023-0107,https://github.com/usememos/memos,0f8ce3dd1696722f951d7195ad1f88b39a5d15d7,CWE-79,,
CVE-2023-0108,https://github.com/usememos/memos,46c13a4b7f675b92d297df6dabb4441f13c7cd9c,CWE-79,,
CVE-2023-0110,https://github.com/usememos/memos,46c13a4b7f675b92d297df6dabb4441f13c7cd9c,CWE-79,,
CVE-2023-0111,https://github.com/usememos/memos,46c13a4b7f675b92d297df6dabb4441f13c7cd9c,CWE-79,,
CVE-2023-0112,https://github.com/usememos/memos,46c13a4b7f675b92d297df6dabb4441f13c7cd9c,CWE-79,,
CVE-2023-4696,https://github.com/usememos/memos,c9aa2eeb9852047e4f41915eb30726bd25f07ecd,CWE-284,,
CVE-2023-4697,https://github.com/usememos/memos,c9aa2eeb9852047e4f41915eb30726bd25f07ecd,CWE-269,,
CVE-2023-4698,https://github.com/usememos/memos,c9aa2eeb9852047e4f41915eb30726bd25f07ecd,CWE-20,,
CVE-2023-5036,https://github.com/usememos/memos,97b434722cf0abe3cfcad5ac9e3d520233bf1536,CWE-352,,
CVE-2024-29028,https://github.com/usememos/memos,6ffc09d86a1302c384ef085aa70c7bddb3ce7ba9,NVD-CWE-noinfo,,
CVE-2024-29029,https://github.com/usememos/memos,bbd206e8930281eb040cc8c549641455892b9eb5,NVD-CWE-noinfo,,
CVE-2024-29030,https://github.com/usememos/memos,bbd206e8930281eb040cc8c549641455892b9eb5,NVD-CWE-noinfo,,
CVE-2022-27649,https://github.com/containers/podman,aafa80918a245edcbdaceb1191d749570f1872d0,CWE-276,,
CVE-2022-29164,https://github.com/argoproj/argo-workflows,87470e1c2bf703a9110e97bb755614ce8757fdcc,NVD-CWE-noinfo,,
CVE-2022-29173,https://github.com/theupdateframework/go-tuf,ed6788e710fc3093a7ecc2d078bf734c0f200d8d,CWE-354,,
CVE-2022-29180,https://github.com/charmbracelet/charm,3c90668f955c7ce5ef721e4fc9faee7053232fd3,CWE-918,,
CVE-2022-29188,https://github.com/stripe/smokescreen,dea7b3c89df000f4072ff9866d61d78e30df6a36,CWE-918,,
CVE-2022-29527,https://github.com/aws/amazon-ssm-agent,0fe8ae99b2ff25649c7b86d3bc05fc037400aca7,CWE-362,,
CVE-2022-29527,https://github.com/aws/amazon-ssm-agent,0fe8ae99b2ff25649c7b86d3bc05fc037400aca7,CWE-732,,
CVE-2022-29810,https://github.com/hashicorp/go-getter,36b68b2f68a3ed10ee7ecbb0cb9f6b1dc5da49cc,CWE-532,,
CVE-2022-3023,https://github.com/pingcap/tidb,d0376379d615cc8f263a0b17c031ce403c8dcbfb,CWE-134,,
CVE-2022-31022,https://github.com/blevesearch/bleve,1c7509d6a17d36f265c90b4e8f4e3a3182fe79ff,CWE-288,,
CVE-2022-31022,https://github.com/blevesearch/bleve,1c7509d6a17d36f265c90b4e8f4e3a3182fe79ff,CWE-306,,
CVE-2022-31055,https://github.com/google/kctf,8cf050be974fcc2fd8aa136701f9a66f2b2a5202,NVD-CWE-Other,,
CVE-2022-31121,https://github.com/hyperledger/fabric,0f18359493bcbd5f9f9d1a9b05adabfe5da23b06,CWE-20,,
CVE-2022-31145,https://github.com/flyteorg/flyteadmin,a1ec282d02706e074bc4986fd0412e5da3b9d00a,CWE-613,,
CVE-2023-41891,https://github.com/flyteorg/flyteadmin,b3177ef70f068e908140b8a4a9913dfa74f289fd,CWE-89,,
CVE-2022-32171,https://github.com/zinclabs/zinc,3376c248bade163430f9347742428f0a82cd322d,CWE-79,,
CVE-2022-32172,https://github.com/zinclabs/zinc,3376c248bade163430f9347742428f0a82cd322d,CWE-79,,
CVE-2022-35930,https://github.com/sigstore/policy-controller,e852af36fb7d42678b21d7e97503c25bd1fd05c8,CWE-347,,
CVE-2022-35936,https://github.com/evmos/ethermint,144741832007a26dbe950512acbda4ed95b2a451,CWE-668,,
CVE-2022-36009,https://github.com/matrix-org/gomatrixserverlib,723fd495dde835d078b9f2074b6b62c06dea4575,CWE-863,,
CVE-2022-36058,https://github.com/ElrondNetwork/elrond-go,cb487fd7be2a2077638eb34ae771a73630c870c7,CWE-20,,
CVE-2022-46173,https://github.com/ElrondNetwork/elrond-go,39d7ddcb08bb34217dab6daef7cd9d287fb8cab3,CWE-669,,
CVE-2022-36103,https://github.com/siderolabs/talos,9eaf33f3f274e746ca1b442c0a1a0dae0cec088f,CWE-863,,
CVE-2022-3751,https://github.com/owncast/owncast,23b6e5868d5501726c27a3fabbecf49000968591,CWE-89,,
CVE-2023-3188,https://github.com/owncast/owncast,f40135dbf28093864482f9662c23e478ea192b16,CWE-918,,
CVE-2024-29026,https://github.com/owncast/owncast,9215d9ba0f29d62201d3feea9e77dcd274581624,NVD-CWE-noinfo,,
CVE-2024-31450,https://github.com/owncast/owncast,1b14800c7d7f54be14ed4d130bfe7f480645076e,NVD-CWE-noinfo,,
CVE-2022-39200,https://github.com/matrix-org/dendrite,2792d0490f3771488bad346981b8c26479a872c3,CWE-347,,
CVE-2022-39213,https://github.com/pandatix/go-cvss,d9d478ff0c13b8b09ace030db9262f3c2fe031f4,CWE-125,,
CVE-2022-39237,https://github.com/sylabs/sif,07fb86029a12e3210f6131e065570124605daeaa,CWE-327,,
CVE-2022-39304,https://github.com/bradleyfalzon/ghinstallation,d24f14f8be70d94129d76026e8b0f4f9170c8c3e,CWE-209,,
CVE-2022-39340,https://github.com/openfga/openfga,779d73d4b6d067ee042ec9b59fec707eed71e42f,CWE-862,,
CVE-2022-39341,https://github.com/openfga/openfga,b466769cc100b2065047786578718d313f52695b,NVD-CWE-Other,,
CVE-2022-39342,https://github.com/openfga/openfga,c8db1ee3d2a366f18e585dd33236340e76e784c4,NVD-CWE-Other,,
CVE-2023-35933,https://github.com/openfga/openfga,087ce392595f3c319ab3028b5089118ea4063452,CWE-835,,
CVE-2023-43645,https://github.com/openfga/openfga,725296025fd81227c89525808652c6acd4a605f6,CWE-835,,
CVE-2024-23820,https://github.com/openfga/openfga,908ac85c8b7769c8042cca31886df8db01976c39,CWE-401,,
CVE-2024-31452,https://github.com/openfga/openfga,b6a6d99b2bdbf8c3781503989576076289f48ed2,NVD-CWE-noinfo,,
CVE-2022-41912,https://github.com/crewjam/saml,aee3fb1edeeaf1088fcb458727e0fd863d277f8b,CWE-287,,
CVE-2023-28119,https://github.com/crewjam/saml,8e9236867d176ad6338c870a84e2039aef8a5021,CWE-770,,
CVE-2023-45683,https://github.com/crewjam/saml,b07b16cf83c4171d16da4d85608cb827f183cd79,CWE-79,,
CVE-2022-41920,https://github.com/duke-git/lancet,f869a0a67098e92d24ddd913e188b32404fa72c9,CWE-22,,
CVE-2022-46146,https://github.com/prometheus/exporter-toolkit,5b1eab34484ddd353986bce736cd119d863e4ff5,CWE-287,,
CVE-2022-46146,https://github.com/prometheus/exporter-toolkit,5b1eab34484ddd353986bce736cd119d863e4ff5,CWE-303,,
CVE-2022-46153,https://github.com/traefik/traefik,7e3fe48b80083b41e9ff82a474a36484cabc701a,CWE-295,,
CVE-2023-29013,https://github.com/traefik/traefik,4ed3964b3586565519249bbdc55eb1b961c08c49,CWE-400,,
CVE-2024-28869,https://github.com/traefik/traefik,240b83b77351dfd8cadb91c305b84e9d22e0f9c6,NVD-CWE-noinfo,,
CVE-2022-46156,https://github.com/grafana/synthetic-monitoring-agent,d8dc7f9c1c641881cbcf0a09e178b90ebf0f0228,NVD-CWE-Other,,
CVE-2022-46167,https://github.com/clastix/capsule,1df430e71be8c4778c82eca3459978ad7d0b4b7b,CWE-863,,
CVE-2022-46167,https://github.com/clastix/capsule,75525ac19254b0c5111e34d7985e2be7bc8b1ac1,CWE-863,,
CVE-2022-4643,https://github.com/sajari/docconv,b19021ade3d0b71c89d35cb00eb9e589a121faa5,CWE-78,,
CVE-2022-4741,https://github.com/sajari/docconv,42bcff666855ab978e67a9041d0cdea552f20301,CWE-789,,
CVE-2023-0247,https://github.com/bits-and-blooms/bloom,658f1393d4c52254a3d22f5f64f217405ec5fefb,CWE-427,,
CVE-2023-0739,https://github.com/answerdev/answer,1ee34b884b905d14d4db457563176b77a974b992,CWE-362,,
CVE-2023-0740,https://github.com/answerdev/answer,c3001de52af91f09c96e701facbce0b9fa0c98ad,CWE-79,,
CVE-2023-0741,https://github.com/answerdev/answer,c3001de52af91f09c96e701facbce0b9fa0c98ad,CWE-79,,
CVE-2023-0742,https://github.com/answerdev/answer,c3001de52af91f09c96e701facbce0b9fa0c98ad,CWE-79,,
CVE-2023-0743,https://github.com/answerdev/answer,860b1a3bd8cfaa8827e6e6f50ab1d98fa4c2c816,CWE-79,,
CVE-2023-0744,https://github.com/answerdev/answer,c1fa2b13f6b547b96da60b23350bbe2b29de542d,CWE-284,,
CVE-2023-0934,https://github.com/answerdev/answer,edc06942d51fa8e56a134c5c7e5c8826d9260da0,CWE-79,,
CVE-2023-1237,https://github.com/answerdev/answer,0566894a2c0e13cf07d877f41467e2e21529fee8,CWE-79,,
CVE-2023-1238,https://github.com/answerdev/answer,0566894a2c0e13cf07d877f41467e2e21529fee8,CWE-79,,
CVE-2023-1239,https://github.com/answerdev/answer,9870ed87fb24ed468aaf1e169c2d028e0f375106,CWE-79,,
CVE-2023-1240,https://github.com/answerdev/answer,90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9,CWE-79,,
CVE-2023-1241,https://github.com/answerdev/answer,90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9,CWE-79,,
CVE-2023-1242,https://github.com/answerdev/answer,90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9,CWE-79,,
CVE-2023-1243,https://github.com/answerdev/answer,9870ed87fb24ed468aaf1e169c2d028e0f375106,CWE-79,,
CVE-2023-1244,https://github.com/answerdev/answer,9870ed87fb24ed468aaf1e169c2d028e0f375106,CWE-79,,
CVE-2023-1245,https://github.com/answerdev/answer,71a4cdac81112975969129d308899edd155c0e80,CWE-79,,
CVE-2023-1535,https://github.com/answerdev/answer,c3743bad4f2a69f69f8f1e1e5b4b6524fc03da25,CWE-79,,
CVE-2023-1536,https://github.com/answerdev/answer,c3743bad4f2a69f69f8f1e1e5b4b6524fc03da25,CWE-79,,
CVE-2023-1537,https://github.com/answerdev/answer,813ad0b9894673b1bdd489a2e9ab60a44fe990af,CWE-294,,
CVE-2023-1538,https://github.com/answerdev/answer,813ad0b9894673b1bdd489a2e9ab60a44fe990af,CWE-203,,
CVE-2023-1539,https://github.com/answerdev/answer,813ad0b9894673b1bdd489a2e9ab60a44fe990af,CWE-307,,
CVE-2023-1540,https://github.com/answerdev/answer,1de3ec27e50ba7389c9449c59e8ea3a37a908ee4,CWE-203,,
CVE-2023-1541,https://github.com/answerdev/answer,15390adbfcd5fd37af4661f992f8873ae5a6b840,NVD-CWE-noinfo,,
CVE-2023-1542,https://github.com/answerdev/answer,4ca2429d190a6e614f5bbee1173c80a7cffcc568,NVD-CWE-noinfo,,
CVE-2023-1543,https://github.com/answerdev/answer,cd742b75605c99776f32d271c0a60e0f468e181c,CWE-613,,
CVE-2023-1974,https://github.com/answerdev/answer,ac3f2f047ee00b4edaea7530e570ab67ff87cd6a,CWE-1230,,
CVE-2023-1975,https://github.com/answerdev/answer,ac3f2f047ee00b4edaea7530e570ab67ff87cd6a,CWE-201,,
CVE-2023-1976,https://github.com/answerdev/answer,813ad0b9894673b1bdd489a2e9ab60a44fe990af,CWE-263,,
CVE-2023-2590,https://github.com/answerdev/answer,51ac1e6b76ae9ab3ca2008ca4819c0cc3bd2fcd3,CWE-862,,
CVE-2023-4124,https://github.com/answerdev/answer,964195fd859ee5d7171fac847374dfa31893e793,CWE-862,,
CVE-2023-4125,https://github.com/answerdev/answer,7d23b17cdbbefcd2e7b5c3150f0b5ec908dc835f,CWE-521,,
CVE-2023-4126,https://github.com/answerdev/answer,4f468b58d0dea51290bfbdd3e96332b0014c8730,CWE-613,,
CVE-2023-4127,https://github.com/answerdev/answer,47661dc8a356ce6aa7793f1bd950399292180182,CWE-366,,
CVE-2023-4815,https://github.com/answerdev/answer,e75142a55546e01d8904f59db228422561f51666,CWE-306,,
CVE-2023-1496,https://github.com/imgproxy/imgproxy,62f8d08a93d301285dcd1dabcc7ba10c6c65b689,CWE-79,,
CVE-2023-22463,https://github.com/KubeOperator/KubePi,3be58b8df5bc05d2343c30371dd5fcf6a9fbbf8b,CWE-798,,
CVE-2023-22478,https://github.com/KubeOperator/KubePi,0c6774bf5d9003ae4d60257a3f207c131ff4a6d6,CWE-862,,
CVE-2023-22480,https://github.com/KubeOperator/KubeOperator,7ef42bf1c16900d13e6376f8be5ecdbfdfb44aaf,CWE-863,,
CVE-2023-47111,https://github.com/zitadel/zitadel,22e2d5599918864877e054ebe82fb834a5aa1077,CWE-362,,
CVE-2023-22726,https://github.com/nektos/act,63ae215071f94569d910964bdee866d91d6e3a10,CWE-22,,
CVE-2023-23625,https://github.com/ipfs/go-unixfs,467d139a640ecee4f2e74643dafcc58bb3b54175,CWE-400,,
CVE-2023-23626,https://github.com/ipfs/go-bitfield,5e1d256fe043fc4163343ccca83862c69c52e579,CWE-1284,,
CVE-2023-23631,https://github.com/ipfs/go-unixfsnode,59050ea8bc458ae55246ae09243e6e165923e076,CWE-400,,
CVE-2023-23631,https://github.com/ipfs/go-unixfsnode,91b3d39d33ef0cd2aff2c95d50b2329350944b68,CWE-400,,
CVE-2023-23631,https://github.com/ipfs/go-unixfsnode,a4ed723727e0bdc2277158337c2fc0d82802d122,CWE-400,,
